994
1988
pt=0, lineID=781, koords=(0.182,73.33) <-> pt=1, lineID=781, koords=(5.6953,74.9794) & pt=0, lineID=308, koords=(0.119,95.031) <-> pt=1, lineID=308, koords=(2.628,90.2407)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=934, koords=(83.2211,10.4609) <-> pt=1, lineID=934, koords=(90.492,6.759)
pt=0, lineID=257, koords=(89.1566,51.7195) <-> pt=1, lineID=257, koords=(89.854,57.225) & pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884)
pt=0, lineID=257, koords=(89.1566,51.7195) <-> pt=1, lineID=257, koords=(89.854,57.225) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=476, koords=(88.6607,12.1311) <-> pt=1, lineID=476, koords=(89.958,7.347)
pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347) & pt=0, lineID=934, koords=(83.2211,10.4609) <-> pt=1, lineID=934, koords=(90.492,6.759)
pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=616, koords=(88.2412,45.6148) <-> pt=1, lineID=616, koords=(91.566,41.689) & pt=0, lineID=499, koords=(88.816,44.117) <-> pt=1, lineID=499, koords=(89.9046,40.1986)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=476, koords=(88.6607,12.1311) <-> pt=1, lineID=476, koords=(89.958,7.347) & pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555)
pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605) & pt=0, lineID=476, koords=(88.6607,12.1311) <-> pt=1, lineID=476, koords=(89.958,7.347)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=201, koords=(88.1191,14.0123) <-> pt=1, lineID=201, koords=(96.903,10.68)
pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628)
pt=0, lineID=201, koords=(88.1191,14.0123) <-> pt=1, lineID=201, koords=(96.903,10.68) & pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555)
pt=0, lineID=968, koords=(89.148,8.033) <-> pt=1, lineID=968, koords=(89.2189,13.98) & pt=0, lineID=203, koords=(85.0643,19.602) <-> pt=1, lineID=203, koords=(94.199,17.469)
pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628) & pt=0, lineID=201, koords=(88.1191,14.0123) <-> pt=1, lineID=201, koords=(96.903,10.68)
pt=0, lineID=203, koords=(85.0643,19.602) <-> pt=1, lineID=203, koords=(94.199,17.469) & pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628)
pt=0, lineID=201, koords=(88.1191,14.0123) <-> pt=1, lineID=201, koords=(96.903,10.68) & pt=0, lineID=203, koords=(85.0643,19.602) <-> pt=1, lineID=203, koords=(94.199,17.469)
pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628) & pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555)
pt=0, lineID=257, koords=(89.1566,51.7195) <-> pt=1, lineID=257, koords=(89.854,57.225) & pt=0, lineID=241, koords=(84.9862,54.3263) <-> pt=1, lineID=241, koords=(90.534,57.482)
pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=918, koords=(85.8068,74.134) <-> pt=1, lineID=918, koords=(89.673,78.41) & pt=0, lineID=7, koords=(81.4611,73.1363) <-> pt=1, lineID=7, koords=(89.391,78.448)
pt=0, lineID=29, koords=(85.4058,79.1398) <-> pt=1, lineID=29, koords=(90.828,77.441) & pt=0, lineID=973, koords=(85.5296,77.7866) <-> pt=1, lineID=973, koords=(90.059,75.339)
pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042) & pt=0, lineID=29, koords=(85.4058,79.1398) <-> pt=1, lineID=29, koords=(90.828,77.441)
pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042) & pt=0, lineID=973, koords=(85.5296,77.7866) <-> pt=1, lineID=973, koords=(90.059,75.339)
pt=0, lineID=973, koords=(85.5296,77.7866) <-> pt=1, lineID=973, koords=(90.059,75.339) & pt=0, lineID=270, koords=(85.5766,71.1972) <-> pt=1, lineID=270, koords=(89.432,69.875)
pt=0, lineID=679, koords=(82.4378,91.355) <-> pt=1, lineID=679, koords=(91.255,96.186) & pt=0, lineID=511, koords=(85.681,92.6832) <-> pt=1, lineID=511, koords=(89.342,92.687)
pt=0, lineID=679, koords=(82.4378,91.355) <-> pt=1, lineID=679, koords=(91.255,96.186) & pt=0, lineID=342, koords=(86.1662,84.5637) <-> pt=1, lineID=342, koords=(90.928,93.796)
pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428) & pt=0, lineID=918, koords=(85.8068,74.134) <-> pt=1, lineID=918, koords=(89.673,78.41)
pt=0, lineID=800, koords=(83.2808,23.1083) <-> pt=1, lineID=800, koords=(90.39,21.669) & pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301)
pt=0, lineID=601, koords=(87.797,26.1603) <-> pt=1, lineID=601, koords=(89.897,20.589) & pt=0, lineID=729, koords=(87.4322,20.6331) <-> pt=1, lineID=729, koords=(94.934,21.015)
pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806) & pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884)
pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=973, koords=(85.5296,77.7866) <-> pt=1, lineID=973, koords=(90.059,75.339) & pt=0, lineID=503, koords=(87.8143,69.5408) <-> pt=1, lineID=503, koords=(90.147,74.042)
pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=476, koords=(88.6607,12.1311) <-> pt=1, lineID=476, koords=(89.958,7.347) & pt=0, lineID=934, koords=(83.2211,10.4609) <-> pt=1, lineID=934, koords=(90.492,6.759)
pt=0, lineID=396, koords=(89.6062,74.4024) <-> pt=1, lineID=396, koords=(90.668,82.387) & pt=0, lineID=973, koords=(85.5296,77.7866) <-> pt=1, lineID=973, koords=(90.059,75.339)
pt=0, lineID=396, koords=(89.6062,74.4024) <-> pt=1, lineID=396, koords=(90.668,82.387) & pt=0, lineID=503, koords=(87.8143,69.5408) <-> pt=1, lineID=503, koords=(90.147,74.042)
pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428) & pt=0, lineID=29, koords=(85.4058,79.1398) <-> pt=1, lineID=29, koords=(90.828,77.441)
pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429) & pt=0, lineID=503, koords=(87.8143,69.5408) <-> pt=1, lineID=503, koords=(90.147,74.042)
pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429) & pt=0, lineID=369, koords=(83.7114,69.9393) <-> pt=1, lineID=369, koords=(89.801,66.732)
pt=0, lineID=396, koords=(89.6062,74.4024) <-> pt=1, lineID=396, koords=(90.668,82.387) & pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042)
pt=0, lineID=973, koords=(85.5296,77.7866) <-> pt=1, lineID=973, koords=(90.059,75.339) & pt=0, lineID=503, koords=(87.8143,69.5408) <-> pt=1, lineID=503, koords=(90.147,74.042)
pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429) & pt=0, lineID=239, koords=(86.8112,63.6793) <-> pt=1, lineID=239, koords=(95.701,63.963)
pt=0, lineID=62, koords=(89.8068,86.3539) <-> pt=1, lineID=62, koords=(92.429,88.672) & pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428)
pt=0, lineID=62, koords=(89.8068,86.3539) <-> pt=1, lineID=62, koords=(92.429,88.672) & pt=0, lineID=206, koords=(89.0853,83.6947) <-> pt=1, lineID=206, koords=(91.968,89.018)
pt=0, lineID=729, koords=(87.4322,20.6331) <-> pt=1, lineID=729, koords=(94.934,21.015) & pt=0, lineID=800, koords=(83.2808,23.1083) <-> pt=1, lineID=800, koords=(90.39,21.669)
pt=0, lineID=601, koords=(87.797,26.1603) <-> pt=1, lineID=601, koords=(89.897,20.589) & pt=0, lineID=203, koords=(85.0643,19.602) <-> pt=1, lineID=203, koords=(94.199,17.469)
pt=0, lineID=257, koords=(89.1566,51.7195) <-> pt=1, lineID=257, koords=(89.854,57.225) & pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838)
pt=0, lineID=241, koords=(84.9862,54.3263) <-> pt=1, lineID=241, koords=(90.534,57.482) & pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884)
pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838) & pt=0, lineID=241, koords=(84.9862,54.3263) <-> pt=1, lineID=241, koords=(90.534,57.482)
pt=0, lineID=396, koords=(89.6062,74.4024) <-> pt=1, lineID=396, koords=(90.668,82.387) & pt=0, lineID=29, koords=(85.4058,79.1398) <-> pt=1, lineID=29, koords=(90.828,77.441)
pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042) & pt=0, lineID=973, koords=(85.5296,77.7866) <-> pt=1, lineID=973, koords=(90.059,75.339)
pt=0, lineID=729, koords=(87.4322,20.6331) <-> pt=1, lineID=729, koords=(94.934,21.015) & pt=0, lineID=203, koords=(85.0643,19.602) <-> pt=1, lineID=203, koords=(94.199,17.469)
pt=0, lineID=616, koords=(88.2412,45.6148) <-> pt=1, lineID=616, koords=(91.566,41.689) & pt=0, lineID=237, koords=(88.999,36.1998) <-> pt=1, lineID=237, koords=(89.938,32.19)
pt=0, lineID=616, koords=(88.2412,45.6148) <-> pt=1, lineID=616, koords=(91.566,41.689) & pt=0, lineID=812, koords=(86.0245,33.6496) <-> pt=1, lineID=812, koords=(90.477,31.321)
pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347) & pt=0, lineID=934, koords=(83.2211,10.4609) <-> pt=1, lineID=934, koords=(90.492,6.759)
pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613) & pt=0, lineID=616, koords=(88.2412,45.6148) <-> pt=1, lineID=616, koords=(91.566,41.689)
pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613) & pt=0, lineID=812, koords=(86.0245,33.6496) <-> pt=1, lineID=812, koords=(90.477,31.321)
pt=0, lineID=396, koords=(89.6062,74.4024) <-> pt=1, lineID=396, koords=(90.668,82.387) & pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428)
pt=0, lineID=29, koords=(85.4058,79.1398) <-> pt=1, lineID=29, koords=(90.828,77.441) & pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042)
pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042) & pt=0, lineID=503, koords=(87.8143,69.5408) <-> pt=1, lineID=503, koords=(90.147,74.042)
pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806) & pt=0, lineID=241, koords=(84.9862,54.3263) <-> pt=1, lineID=241, koords=(90.534,57.482)
pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=624, koords=(90.144,72.144) <-> pt=1, lineID=624, koords=(90.3096,69.7363) & pt=0, lineID=503, koords=(87.8143,69.5408) <-> pt=1, lineID=503, koords=(90.147,74.042)
pt=0, lineID=624, koords=(90.144,72.144) <-> pt=1, lineID=624, koords=(90.3096,69.7363) & pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429)
pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042) & pt=0, lineID=624, koords=(90.144,72.144) <-> pt=1, lineID=624, koords=(90.3096,69.7363)
pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=418, koords=(90.183,99.489) <-> pt=1, lineID=418, koords=(90.3754,95.2178) & pt=0, lineID=679, koords=(82.4378,91.355) <-> pt=1, lineID=679, koords=(91.255,96.186)
pt=0, lineID=969, koords=(90.2132,30.0895) <-> pt=1, lineID=969, koords=(92.725,26.422) & pt=0, lineID=776, koords=(85.7949,34.1937) <-> pt=1, lineID=776, koords=(93.082,28.713)
pt=0, lineID=969, koords=(90.2132,30.0895) <-> pt=1, lineID=969, koords=(92.725,26.422) & pt=0, lineID=808, koords=(84.5784,30.8493) <-> pt=1, lineID=808, koords=(93.116,29.243)
pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297) & pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347)
pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042) & pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429)
pt=0, lineID=418, koords=(90.183,99.489) <-> pt=1, lineID=418, koords=(90.3754,95.2178) & pt=0, lineID=342, koords=(86.1662,84.5637) <-> pt=1, lineID=342, koords=(90.928,93.796)
pt=0, lineID=887, koords=(88.1167,81.8669) <-> pt=1, lineID=887, koords=(92.781,87.787) & pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428)
pt=0, lineID=679, koords=(82.4378,91.355) <-> pt=1, lineID=679, koords=(91.255,96.186) & pt=0, lineID=342, koords=(86.1662,84.5637) <-> pt=1, lineID=342, koords=(90.928,93.796)
pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301) & pt=0, lineID=729, koords=(87.4322,20.6331) <-> pt=1, lineID=729, koords=(94.934,21.015)
pt=0, lineID=808, koords=(84.5784,30.8493) <-> pt=1, lineID=808, koords=(93.116,29.243) & pt=0, lineID=776, koords=(85.7949,34.1937) <-> pt=1, lineID=776, koords=(93.082,28.713)
pt=0, lineID=969, koords=(90.2132,30.0895) <-> pt=1, lineID=969, koords=(92.725,26.422) & pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231)
pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613) & pt=0, lineID=776, koords=(85.7949,34.1937) <-> pt=1, lineID=776, koords=(93.082,28.713)
pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347) & pt=0, lineID=555, koords=(84.7647,6.1124) <-> pt=1, lineID=555, koords=(92.013,3.254)
pt=0, lineID=396, koords=(89.6062,74.4024) <-> pt=1, lineID=396, koords=(90.668,82.387) & pt=0, lineID=887, koords=(88.1167,81.8669) <-> pt=1, lineID=887, koords=(92.781,87.787)
pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428) & pt=0, lineID=29, koords=(85.4058,79.1398) <-> pt=1, lineID=29, koords=(90.828,77.441)
pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838) & pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806)
pt=0, lineID=980, koords=(90.6372,94.873) <-> pt=1, lineID=980, koords=(99.401,99.051) & pt=0, lineID=679, koords=(82.4378,91.355) <-> pt=1, lineID=679, koords=(91.255,96.186)
pt=0, lineID=980, koords=(90.6372,94.873) <-> pt=1, lineID=980, koords=(99.401,99.051) & pt=0, lineID=342, koords=(86.1662,84.5637) <-> pt=1, lineID=342, koords=(90.928,93.796)
pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089) & pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531)
pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=887, koords=(88.1167,81.8669) <-> pt=1, lineID=887, koords=(92.781,87.787) & pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428)
pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581) & pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884)
pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=281, koords=(90.6956,25.5678) <-> pt=1, lineID=281, koords=(93.225,23.313) & pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301)
pt=0, lineID=281, koords=(90.6956,25.5678) <-> pt=1, lineID=281, koords=(93.225,23.313) & pt=0, lineID=729, koords=(87.4322,20.6331) <-> pt=1, lineID=729, koords=(94.934,21.015)
pt=0, lineID=228, koords=(90.7526,37.846) <-> pt=1, lineID=228, koords=(92.737,30.943) & pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613)
pt=0, lineID=228, koords=(90.7526,37.846) <-> pt=1, lineID=228, koords=(92.737,30.943) & pt=0, lineID=776, koords=(85.7949,34.1937) <-> pt=1, lineID=776, koords=(93.082,28.713)
pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428) & pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042)
pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=980, koords=(90.6372,94.873) <-> pt=1, lineID=980, koords=(99.401,99.051) & pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428)
pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041) & pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613)
pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041) & pt=0, lineID=228, koords=(90.7526,37.846) <-> pt=1, lineID=228, koords=(92.737,30.943)
pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531) & pt=0, lineID=616, koords=(88.2412,45.6148) <-> pt=1, lineID=616, koords=(91.566,41.689)
pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789) & pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428)
pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789) & pt=0, lineID=76, koords=(89.2775,77.2491) <-> pt=1, lineID=76, koords=(91.266,75.042)
pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493) & pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838)
pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493) & pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806)
pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806) & pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838)
pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493) & pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884)
pt=0, lineID=157, koords=(91.1407,11.2572) <-> pt=1, lineID=157, koords=(93.353,6.329) & pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628)
pt=0, lineID=157, koords=(91.1407,11.2572) <-> pt=1, lineID=157, koords=(93.353,6.329) & pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555)
pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227) & pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838)
pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227) & pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806)
pt=0, lineID=206, koords=(89.0853,83.6947) <-> pt=1, lineID=206, koords=(91.968,89.018) & pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428)
pt=0, lineID=62, koords=(89.8068,86.3539) <-> pt=1, lineID=62, koords=(92.429,88.672) & pt=0, lineID=887, koords=(88.1167,81.8669) <-> pt=1, lineID=887, koords=(92.781,87.787)
pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555) & pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628)
pt=0, lineID=157, koords=(91.1407,11.2572) <-> pt=1, lineID=157, koords=(93.353,6.329) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=920, koords=(82.9748,50.5131) <-> pt=1, lineID=920, koords=(91.253,52.884) & pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806)
pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493) & pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581)
pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806) & pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493)
pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493) & pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227)
pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806) & pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581)
pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789) & pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429)
pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755) & pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581)
pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755) & pt=0, lineID=542, koords=(84.3653,49.4185) <-> pt=1, lineID=542, koords=(92.31,43.882)
pt=0, lineID=632, koords=(91.403,74.5084) <-> pt=1, lineID=632, koords=(93.275,82.734) & pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789)
pt=0, lineID=632, koords=(91.403,74.5084) <-> pt=1, lineID=632, koords=(93.275,82.734) & pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429)
pt=0, lineID=59, koords=(91.5267,54.6809) <-> pt=1, lineID=59, koords=(92.128,60.593) & pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227)
pt=0, lineID=59, koords=(91.5267,54.6809) <-> pt=1, lineID=59, koords=(92.128,60.593) & pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493)
pt=0, lineID=459, koords=(91.5332,52.3492) <-> pt=1, lineID=459, koords=(94.862,56.825) & pt=0, lineID=59, koords=(91.5267,54.6809) <-> pt=1, lineID=59, koords=(92.128,60.593)
